"name","brand","ean","price","grammage","category","sale","image"
"REWE Bio Frische Backhefe 42g","REWE Bio","4388844238480","0.59","42g (1 kg = 14,05 €)","Kochen & Backen","False","https://img.rewe-static.de/3064105/26133029_digital-image.png"
"Ruf Choco-Chunks Vollmilch 100g","Ruf","4002809024276","0.99","100g (1 kg = 9,90 €)","Kochen & Backen","False","https://img.rewe-static.de/2201316/23298670_digital-image.png"
"Reis-Fit Express Basmati-Reis 250g","Reis-Fit","4006237642118","1.79","250g (1 kg = 7,16 €)","Kochen & Backen","False","https://img.rewe-static.de/8379872/30355654_digital-image.png"
"Dr. Oetker Milchreis Vanille-Geschmack 125g","Dr. Oetker","4000521770808","1.49","125g (1 kg = 11,92 €)","Kochen & Backen","False","https://img.rewe-static.de/5420750/7478090_digital-image.png"
"Dr. Oetker High Protein Milchreis 104g","Dr. Oetker","4000521029487","1.19","104g (1 kg = 11,44 €)","Kochen & Backen","True","https://img.rewe-static.de/7855414/34630917_digital-image.png"
"Ruf Feiner Pudding Bourbon-Vanille 114g","Ruf","40352145","1.19","3x38g (1 kg = 10,44 €)","Kochen & Backen","False","https://img.rewe-static.de/7008830/2469720_digital-image.png"
"REWE Beste Wahl Haselnusskerne gemahlen 100g","REWE Beste Wahl","4337256432375","1.59","100g (1 kg = 15,90 €)","Kochen & Backen","False","https://img.rewe-static.de/0994524/23407608_digital-image.png"
"Ruf Götterspeise Kirsch 2x12g","Ruf","40352312","0.99","2x12g (1 kg = 41,25 €)","Kochen & Backen","False","https://img.rewe-static.de/7009216/7479950_digital-image.png"
"Schär Mix C Kuchen & Kekse glutenfrei 1kg","Schär","8008698004869","3.99","1000g","Kochen & Backen","False","https://img.rewe-static.de/1108111/22762735_digital-image.png"
"Dr. Oetker Feine Marzipan Decke 300g","Dr. Oetker","4000521022297","5.49","300g (1 kg = 18,30 €)","Kochen & Backen","False","https://img.rewe-static.de/8301959/29671619_digital-image.png"
"Müller's Mühle Double Elephant Bulgur 500g","Müller's Mühle","4000286222819","2.29","500g (1 kg = 4,58 €)","Kochen & Backen","False","https://img.rewe-static.de/1137593/20312502_digital-image.png"
"Ruf Götterspeise Waldmeister 2x12g","Ruf","40352336","0.99","2x12g (1 kg = 41,25 €)","Kochen & Backen","False","https://img.rewe-static.de/7009275/7479010_digital-image.png"
"3 Glocken Genuss Pur Spaghetti 500g","3 Glocken","4002966004074","1.89","500g (1 kg = 3,78 €)","Kochen & Backen","False","https://img.rewe-static.de/8013454/6718540_digital-image.png"
"Vivess Partykerzen 24 Stück + 12 Halter","Vivess","4388860642254","1.49","1 Stück","Kochen & Backen","False","https://img.rewe-static.de/8080199/30333335_digital-image.png"
"Pfanni Kartoffelpüree mit entrahmter Milch Komplett 500ml","Pfanni","4032600122086","1.19","94,50ml (1 kg = 12,59 €)","Kochen & Backen","False","https://img.rewe-static.de/0271101/3092570_digital-image.png"
"REWE Beste Wahl Brauner Rohrzucker 500g","REWE Beste Wahl","4388860438956","1.69","500g (1 kg = 3,38 €)","Kochen & Backen","False","https://img.rewe-static.de/8031611/31024036_digital-image.png"
"REWE Bio Agavendicksaft 250ml","REWE Bio","4388844021242","1.89","250ml (1 l = 7,56 €)","Kochen & Backen","False","https://img.rewe-static.de/0940075/8106430_digital-image.png"
"REWE Bio Naturland Roggen Vollkorn Mehl 1000g","REWE Bio","4337256439510","1.39","1000g","Kochen & Backen","False","https://img.rewe-static.de/8749162/36410687_digital-image.png"
"Dr. Oetker Original Backin 160g, 10 Beutel","Dr. Oetker","4000521103019","0.85","10x16g (1 kg = 5,31 €)","Kochen & Backen","True","https://img.rewe-static.de/4615794/1031460_digital-image.png"
"Bensdorp Kakao 125g","Bensdorp","4001743754539","1.79","125g (1 kg = 14,32 €)","Kochen & Backen","False","https://img.rewe-static.de/3064189/25990463_digital-image.png"
"Sweet Family Feiner Zucker 1kg","Sweet Family","4008671033002","1.89","1000g","Kochen & Backen","False","https://img.rewe-static.de/4958179/1698280_digital-image.png"
"Pickerd Bunte Streusel 130g","Pickerd","4022500142321","1.79","130g (1 kg = 13,77 €)","Kochen & Backen","False","https://img.rewe-static.de/8955607/40286226_digital-image.png"
"Barilla Integrale Vollkorn Fusilli 500g","Barilla","8076809529457","2.59","500g (1 kg = 5,18 €)","Kochen & Backen","False","https://img.rewe-static.de/5654270/27822223_digital-image.png"
"Mondamin Grießbrei Klassische Art 500ml","Mondamin","4046800110750","1.49","89g (1 kg = 16,74 €)","Kochen & Backen","False","https://img.rewe-static.de/3703690/657660_digital-image.png"
"Dr. Oetker Kuvertüre Vollmilch 150g","Dr. Oetker","4000521007003","1.99","150g (1 kg = 13,27 €)","Kochen & Backen","False","https://img.rewe-static.de/1146827/11081440_digital-image.png"
"Dr. Oetker Galetta Cremepudding Vanille-Geschmack 80g","Dr. Oetker","4000521401603","1.29","80g (1 kg = 16,13 €)","Kochen & Backen","False","https://img.rewe-static.de/8897000/1124600_digital-image.png"
"REWE Beste Wahl Mandeln gestiftelt 100g","REWE Beste Wahl","4337256428521","1.59","100g (1 kg = 15,90 €)","Kochen & Backen","False","https://img.rewe-static.de/0994589/23407622_digital-image.png"
"Sweet Family Puderzucker 250g","Sweet Family","4008671045005","0.79","250g (1 kg = 3,16 €)","Kochen & Backen","False","https://img.rewe-static.de/0169021/775200_digital-image.png"
"REWE Beste Wahl Mini Marshmallows Weiss & Rosa 100g","REWE Beste Wahl","4388860260335","0.99","100g (1 kg = 9,90 €)","Kochen & Backen","False","https://img.rewe-static.de/8119866/28919395_digital-image.png"
"Ben's Original Express Mediterran Reis 220g","Ben's Original","3487400006332","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/8922362/38852794_digital-image.png"
"Bürger Gnocchi Süßkartoffel 500g","Bürger","4075600122465","2.19","500g (1 kg = 4,38 €)","Kochen & Backen","False","https://img.rewe-static.de/8179831/28182801_digital-image.png"
"Wawi Blockschokolade Zartbitter 200g","Wawi","4006814001796","1.29","200g (1 kg = 6,45 €)","Kochen & Backen","False","https://img.rewe-static.de/0379441/870490_digital-image.png"
"Ben's Original Express Langkorn Reis 220g","Ben's Original","3487400006318","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/8938353/40366989_digital-image.png"
"Dr. Oetker Bittermandel-Aroma 4 Stück","Dr. Oetker","4000521141813","0.99","NA","Kochen & Backen","False","https://img.rewe-static.de/1481460/2053530_digital-image.png"
"Dr. Oetker Vanillin-Zucker 41g, 5 Päckchen","Dr. Oetker","4000521122010","0.79","5x8g (1 kg = 19,75 €)","Kochen & Backen","False","https://img.rewe-static.de/0182168/1031480_digital-image.png"
"Birkel Gabelspaghetti 500g","Birkel","4002676212035","2.19","500g (1 kg = 4,38 €)","Kochen & Backen","False","https://img.rewe-static.de/6434070/1394310_digital-image.png"
"Dr. Oetker Zuckerschrift 4 Farben 100g","Dr. Oetker","4000521006426","2.49","100g (1 kg = 24,90 €)","Kochen & Backen","False","https://img.rewe-static.de/1146344/11078840_digital-image.png"
"Dr. Oetker Paradiescreme Dessert Schokolade 74g","Dr. Oetker","4000521465407","1.19","74g (1 kg = 16,08 €)","Kochen & Backen","False","https://img.rewe-static.de/0182460/7158930_digital-image.png"
"Delverde Eliche 500g","Delverde","8000270013122","1.89","500g (1 kg = 3,78 €)","Kochen & Backen","False","https://img.rewe-static.de/8925470/33309163_digital-image.png"
"Dr. Oetker Pistazien gehackt 25g","Dr. Oetker","4000521007201","2.49","25g (1 kg = 99,60 €)","Kochen & Backen","False","https://img.rewe-static.de/1146943/11080630_digital-image.png"
"Sweet Family Rohrzucker 1kg","Sweet Family","4008671804817","2.39","1kg","Kochen & Backen","False","https://img.rewe-static.de/0522535/23174505_digital-image.png"
"Dr. Oetker Finesse Geriebene Orangenschale 18g","Dr. Oetker","4000521026134","0.99","18g (1 kg = 55 €)","Kochen & Backen","False","https://img.rewe-static.de/7956521/32477018_digital-image.png"
"REWE Beste Wahl Langkorn Express Reis 250g","REWE Beste Wahl","4337256414838","1.29","250g (1 kg = 5,16 €)","Kochen & Backen","False","https://img.rewe-static.de/8397907/30994912_digital-image.png"
"Birkel Muscheln 250g","Birkel","4002676210611","1.49","250g (1 kg = 5,96 €)","Kochen & Backen","False","https://img.rewe-static.de/4758625/23180223_digital-image.png"
"REWE Bio Goldhirse 800g","REWE Bio","4337256608213","1.69","800g (1 kg = 2,11 €)","Kochen & Backen","False","https://img.rewe-static.de/7700464/39931640_digital-image.png"
"Küchenmeister Vitalbrot-Backmischung 500g","Küchenmeister","4006363101428","0.79","500g (1 kg = 1,58 €)","Kochen & Backen","False","https://img.rewe-static.de/9140417/2997880_digital-image.png"
"Ruf Bio Agartine Geliermittel vegan 30g","Ruf","4002809050107","1.59","30g (1 kg = 53 €)","Kochen & Backen","False","https://img.rewe-static.de/8937530/37887406_digital-image.png"
"BioGourmet Bio Gnocchi vegan 250 g","BioGourmet","4039057415952","2.99","250g (1 kg = 11,96 €)","Kochen & Backen","False","https://img.rewe-static.de/8457122/32879955_digital-image.png"
"Ruf Dessertsauce Vanillegeschmack 72g","Ruf","40352473","0.79","3x24g (1 kg = 10,97 €)","Kochen & Backen","False","https://img.rewe-static.de/7009453/1657320_digital-image.png"
"Küchenmeister Kürbiskernbrot-Backmischung 500g","Küchenmeister","4006363101497","0.79","500g (1 kg = 1,58 €)","Kochen & Backen","False","https://img.rewe-static.de/2923980/2598740_digital-image.png"
"Ruf Red Fever 85g","Ruf","4002809025006","1.49","85g (1 kg = 17,53 €)","Kochen & Backen","False","https://img.rewe-static.de/2399025/31505314_digital-image.png"
"Günthart Back Decor Marzipan-Rübli 30g","Günthart","4049583117558","2.79","30g (1 kg = 93 €)","Kochen & Backen","False","https://img.rewe-static.de/8407217/32232621_digital-image.png"
"Ruf Schoko-Tröpfchen Vollmilch 100g","Ruf","4002809024313","1.35","100g (1 kg = 13,50 €)","Kochen & Backen","False","https://img.rewe-static.de/2351274/23933093_digital-image.png"
"Ruf Dekor Buntes ABC 45g","Ruf","4002809025099","1.49","45g (1 kg = 33,11 €)","Kochen & Backen","False","https://img.rewe-static.de/2398765/25457698_digital-image.png"
"Dr. Oetker Tortenguss Erdbeer 36g","Dr. Oetker","4000521021603","0.99","3x12,50g (1 kg = 26,40 €)","Kochen & Backen","False","https://img.rewe-static.de/1103601/3086840_digital-image.png"
"Diamond Glasnudeln lang 100g","Diamond","4316734073880","0.99","100g (1 kg = 9,90 €)","Kochen & Backen","False","https://img.rewe-static.de/1146150/23926126_digital-image.png"
"Dr. Oetker Götterspeise Instant Waldmeister 500ml","Dr. Oetker","4000521003173","1.29","100ml (1 kg = 12,90 €)","Kochen & Backen","False","https://img.rewe-static.de/0502822/21089960_digital-image.png"
"Dr. Oetker Götterspeise Instant Kirsch 500ml","Dr. Oetker","4000521003159","1.29","100ml (1 kg = 12,90 €)","Kochen & Backen","False","https://img.rewe-static.de/0502823/22434802_digital-image.png"
"Pfanni Kartoffelfertiggericht Bratkartoffeln Die Herzhaften 2 Portionen","Pfanni","4032600123014","2.49","400g (1 kg = 6,23 €)","Kochen & Backen","False","https://img.rewe-static.de/3759040/4778380_digital-image.png"
"Ben's Original Express Curryreis Indien 220g","Ben's Original","3487400006356","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/8920661/39641491_digital-image.png"
"Biozentrale Bio Agavensirup 350g","biozentrale","4005009101143","3.99","350g (1 kg = 11,40 €)","Kochen & Backen","False","https://img.rewe-static.de/0908716/23474026_digital-image.png"
"REWE Beste Wahl Duo-Muffins Backmischung 335g","REWE Beste Wahl","4337256097147","2.29","380g (1 kg = 6,03 €)","Kochen & Backen","False","https://img.rewe-static.de/2331793/23853088_digital-image.png"
"Barilla Spaghettoni Nr.7 500g","Barilla","8076808150072","2.09","500g (1 kg = 4,18 €)","Kochen & Backen","False","https://img.rewe-static.de/6754910/20769122_digital-image.png"
"REWE Beste Wahl Chocolate Brownies 350g","REWE Beste Wahl","4337256094078","2.29","350g (1 kg = 6,54 €)","Kochen & Backen","False","https://img.rewe-static.de/2281045/23295214_digital-image.png"
"REWE Beste Wahl Weiße Schokoladen-Kuvertüre 200g","REWE Beste Wahl","4337256476799","1.39","200g (1 kg = 6,95 €)","Kochen & Backen","False","https://img.rewe-static.de/0754925/23928210_digital-image.png"
"Birkel Spiralen 500g","Birkel","4002676212172","2.19","500g (1 kg = 4,38 €)","Kochen & Backen","False","https://img.rewe-static.de/9419535/24246347_digital-image.png"
"Ben's Original Express Griechisch Djuvec Reis 220g","Ben's Original","3487400006370","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/7637100/39491883_digital-image.png"
"Pfanni Kartoffel Püree Herzhaft 3x3 Portionen","Pfanni","4000400124968","1.49","NA","Kochen & Backen","True","https://img.rewe-static.de/3776689/3840480_digital-image.png"
"REWE Beste Wahl Express Reis Curry 250g","REWE Beste Wahl","4337256568074","1.29","250g (1 kg = 5,16 €)","Kochen & Backen","False","https://img.rewe-static.de/8957000/38111204_digital-image.png"
"Küchle Bio Back Oblaten vegan 23g","Küchle","4035600926845","1.19","23g (1 kg = 51,74 €)","Kochen & Backen","False","https://img.rewe-static.de/7754088/37018609_digital-image.png"
"Ruf Raspel-Schokolade Zartbitter 100g","Ruf","4002809024337","1.39","100g (1 kg = 13,90 €)","Kochen & Backen","False","https://img.rewe-static.de/2201308/23214937_digital-image.png"
"Bamboo Garden Sesam weiß geröstet 200g","Bamboo Garden","4023900545002","3.29","200g (1 kg = 16,45 €)","Kochen & Backen","False","https://img.rewe-static.de/8316408/31552807_digital-image.png"
"Sweet Family Nordzucker Kluntje Kandis 1kg","Sweet Family","4008671016104","3.29","1000g","Kochen & Backen","False","https://img.rewe-static.de/4958152/7461390_digital-image.png"
"Barilla Spaghetti glutenfrei 400g","Barilla","8076809545440","3.39","400g (1 kg = 8,48 €)","Kochen & Backen","False","https://img.rewe-static.de/2167566/23715522_digital-image.png"
"Aurora Dinkelmehl Type 1050 1kg","Aurora","4000406001942","2.29","1000g","Kochen & Backen","False","https://img.rewe-static.de/1128259/27879195_digital-image.png"
"Dr. Oetker Zitronen Kuchen Backmischung 525g","Dr. Oetker","4000521029982","3.29","525g (1 kg = 6,27 €)","Kochen & Backen","False","https://img.rewe-static.de/8807480/35627007_digital-image.png"
"Dr. Oetker Einmach-Hilfe 7,5g","Dr. Oetker","4000521700713","0.89","7,50g","Kochen & Backen","False","https://img.rewe-static.de/4127358/8128970_digital-image.png"
"REWE Bio Leinsamen geschrotet 400g","REWE Bio","4388860283723","1.99","400g (1 kg = 4,98 €)","Kochen & Backen","False","https://img.rewe-static.de/8257989/29898764_digital-image.png"
"Aurora Weizenmehl Type 405 Klassik 1kg","Aurora","4000406072300","1.49","1000g","Kochen & Backen","False","https://img.rewe-static.de/7580401/4772260_digital-image.png"
"Dr. Oetker Kuvertüre Weiß 150g","Dr. Oetker","4000521007249","1.99","150g (1 kg = 13,27 €)","Kochen & Backen","False","https://img.rewe-static.de/1146825/11081330_digital-image.png"
"REWE Beste Wahl Bourbon-Vanilleschoten 2 Stück","REWE Beste Wahl","4388860231069","2.99","2 Stück","Kochen & Backen","False","https://img.rewe-static.de/1383228/20888662_digital-image.png"
"Henglein Kartoffel-Gnocchi 500g","Henglein","4001163134218","2.99","500g (1 kg = 5,98 €)","Kochen & Backen","False","https://img.rewe-static.de/2055243/22155068_digital-image.png"
"REWE Bio Ahornsirup 250ml","REWE Bio","4337256628051","4.99","250ml (1 l = 19,96 €)","Kochen & Backen","False","https://img.rewe-static.de/0360671/2616470_digital-image.png"
"Dr. Oetker Bourbon Vanillezucker 24g","Dr. Oetker","4000521024802","1.99","24g (1 kg = 82,92 €)","Kochen & Backen","False","https://img.rewe-static.de/7991890/30960974_digital-image.png"
"Sweet Family Brauner Zucker 1kg","Sweet Family","4008671011253","2.49","1000g","Kochen & Backen","False","https://img.rewe-static.de/4884094/7465260_digital-image.png"
"Dr. Oetker Sahnesteif 5 Stück","Dr. Oetker","4000521170516","0.99","5x8g (1 kg = 24,75 €)","Kochen & Backen","False","https://img.rewe-static.de/0182192/3383690_digital-image.png"
"REWE Bio Berglinsen 500g","REWE Bio","4337256424158","1.65","500g (1 kg = 3,30 €)","Kochen & Backen","False","https://img.rewe-static.de/7168777/28053639_digital-image.png"
"Dr. Oetker Mousse au Chocolat 92g","Dr. Oetker","4000521475000","1.19","92g (1 kg = 12,93 €)","Kochen & Backen","True","https://img.rewe-static.de/5189667/2083980_digital-image.png"
"REWE Bio Naturland Basmatireis 1kg","REWE Bio","4337256638432","3.99","1kg","Kochen & Backen","False","https://img.rewe-static.de/8928743/40161859_digital-image.png"
"Pfanni Kartoffelknödel der Rohe 200g","Pfanni","4000400130655","1.99","200g (1 kg = 9,95 €)","Kochen & Backen","False","https://img.rewe-static.de/8003475/2953810_digital-image.png"
"REWE Beste Wahl Tortellini bunt 250g","REWE Beste Wahl","4337256517638","1.39","250g (1 kg = 5,56 €)","Kochen & Backen","False","https://img.rewe-static.de/2027362/23206099_digital-image.png"
"REWE Bio Jasminreis weiß 500g","REWE Bio","4388860424416","2.49","500g (1 kg = 4,98 €)","Kochen & Backen","False","https://img.rewe-static.de/8714247/36263696_digital-image.png"
"Pfanni Teig für Kartoffel-Knödel halb & halb 750ml","Pfanni","4000400130815","2.79","318 Stück","Kochen & Backen","False","https://img.rewe-static.de/8002932/2895350_digital-image.png"
"Dr. Oetker Seelenwärmer Pudding Vanille-Geschmack 58g","Dr. Oetker","4000521021306","0.99","58g (1 kg = 17,07 €)","Kochen & Backen","False","https://img.rewe-static.de/7287589/28527232_digital-image.png"
"Dr. Oetker Original Pudding Schokolade 3x37g","Dr. Oetker","4000521211011","0.99","3x44,50g (1 kg = 7,42 €)","Kochen & Backen","False","https://img.rewe-static.de/0182265/1238730_digital-image.png"
"Dr. Oetker Soße ohne Kochen Vanille-Geschmack 39g","Dr. Oetker","4000521607500","0.99","39g (1 kg = 25,38 €)","Kochen & Backen","False","https://img.rewe-static.de/8897697/907990_digital-image.png"
"Biozentrale Bio Ahorn-Sirup 250ml","biozentrale","4005009134097","6.99","250ml (1 l = 27,96 €)","Kochen & Backen","False","https://img.rewe-static.de/1121976/21038500_digital-image.png"
"Dr. Oetker Seelenwärmer Pudding Schoko 58g","Dr. Oetker","4000521021320","0.99","58g (1 kg = 17,07 €)","Kochen & Backen","False","https://img.rewe-static.de/7290298/28527239_digital-image.png"
"Ben's Original Basmati-Reis 500g","Ben's Original","5410673004574","3.49","500g (1 kg = 6,98 €)","Kochen & Backen","False","https://img.rewe-static.de/1111914/724760_digital-image.png"
"Ben's Original Express Langkorn & Wildreis 220g","Ben's Original","3487400006394","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/8937564/39784401_digital-image.png"
"Küchenmeister Vollkornbrot-Backmischung 500g","Küchenmeister","4006363101435","0.79","500g (1 kg = 1,58 €)","Kochen & Backen","False","https://img.rewe-static.de/9140310/2339210_digital-image.png"
"Oryza Basmati- & Wildreis 500g","Oryza","4006237640404","2.29","500g (1 kg = 4,58 €)","Kochen & Backen","False","https://img.rewe-static.de/7300140/7463100_digital-image.png"
"Barilla Spaghetti al Bronzo 400g","Barilla","8076809581127","2.49","400g (1 kg = 6,23 €)","Kochen & Backen","False","https://img.rewe-static.de/8745035/37803714_digital-image.png"
"Ruf Choco-Chunks XXL Zartbitter 100g","Ruf","4002809024283","0.99","100g (1 kg = 9,90 €)","Kochen & Backen","False","https://img.rewe-static.de/2201314/23298698_digital-image.png"
"Ben's Original Express Mexikanisch scharf 220g","Ben's Original","5010034015180","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/8924638/39682595_digital-image.png"
"REWE Bio Orangenschale gerieben vegan 2x5g","REWE Bio","4337256555203","0.99","2x5g (1 kg = 99 €)","Kochen & Backen","False","https://img.rewe-static.de/7717266/38930896_digital-image.png"
"Ben's Original Mexikanisch 220g","Ben's Original","3487400006349","2.29","220g (1 kg = 10,41 €)","Kochen & Backen","False","https://img.rewe-static.de/7677175/39491885_digital-image.png"
